Row,location,time,rating,duration
30246,westcentralus,2022-07-01T20:45:11+00:00,80,08:00:00
30247,westcentralus,2022-07-02T04:45:11+00:00,66,08:00:00
30248,westcentralus,2022-07-02T12:45:11+00:00,87,08:00:00
30249,westcentralus,2022-07-02T20:45:11+00:00,47,08:00:00
30250,westcentralus,2022-07-03T04:45:11+00:00,6,08:00:00
30251,westcentralus,2022-07-03T12:45:11+00:00,44,08:00:00
30252,westcentralus,2022-07-03T20:45:11+00:00,85,08:00:00
30253,westcentralus,2022-07-04T04:45:11+00:00,12,08:00:00
30254,westcentralus,2022-07-04T12:45:11+00:00,23,08:00:00
30255,westcentralus,2022-07-04T20:45:11+00:00,9,08:00:00
30256,westcentralus,2022-07-05T04:45:11+00:00,68,08:00:00
30257,westcentralus,2022-07-05T12:45:11+00:00,49,08:00:00
30258,westcentralus,2022-07-05T20:45:11+00:00,97,08:00:00
30259,westcentralus,2022-07-06T04:45:11+00:00,13,08:00:00
30260,westcentralus,2022-07-06T12:45:11+00:00,3,08:00:00
30261,westcentralus,2022-07-06T20:45:11+00:00,47,08:00:00
30262,westcentralus,2022-07-07T04:45:11+00:00,81,08:00:00
30263,westcentralus,2022-07-07T12:45:11+00:00,41,08:00:00
30264,westcentralus,2022-07-07T20:45:11+00:00,64,08:00:00
30265,westcentralus,2022-07-08T04:45:11+00:00,54,08:00:00
30266,westcentralus,2022-07-08T12:45:11+00:00,89,08:00:00
30267,westcentralus,2022-07-08T20:45:11+00:00,65,08:00:00
30268,westcentralus,2022-07-09T04:45:11+00:00,20,08:00:00
30269,westcentralus,2022-07-09T12:45:11+00:00,7,08:00:00
30270,westcentralus,2022-07-09T20:45:11+00:00,75,08:00:00
30271,westcentralus,2022-07-10T04:45:11+00:00,88,08:00:00
30272,westcentralus,2022-07-10T12:45:11+00:00,80,08:00:00
30273,westcentralus,2022-07-10T20:45:11+00:00,31,08:00:00
30274,westcentralus,2022-07-11T04:45:11+00:00,72,08:00:00
30275,westcentralus,2022-07-11T12:45:11+00:00,20,08:00:00
30276,westcentralus,2022-07-11T20:45:11+00:00,42,08:00:00
30277,westcentralus,2022-07-12T04:45:11+00:00,12,08:00:00
30278,westcentralus,2022-07-12T12:45:11+00:00,67,08:00:00
30279,westcentralus,2022-07-12T20:45:11+00:00,8,08:00:00
30280,westcentralus,2022-07-13T04:45:11+00:00,41,08:00:00
30281,westcentralus,2022-07-13T12:45:11+00:00,1,08:00:00
30282,westcentralus,2022-07-13T20:45:11+00:00,88,08:00:00
30283,westcentralus,2022-07-14T04:45:11+00:00,89,08:00:00
30284,westcentralus,2022-07-14T12:45:11+00:00,77,08:00:00
30285,westcentralus,2022-07-14T20:45:11+00:00,3,08:00:00
30286,westcentralus,2022-07-15T04:45:11+00:00,75,08:00:00
30287,westcentralus,2022-07-15T12:45:11+00:00,4,08:00:00
30288,westcentralus,2022-07-15T20:45:11+00:00,31,08:00:00
30289,westcentralus,2022-07-16T04:45:11+00:00,36,08:00:00
30290,westcentralus,2022-07-16T12:45:11+00:00,16,08:00:00
30291,westcentralus,2022-07-16T20:45:11+00:00,24,08:00:00
30292,westcentralus,2022-07-17T04:45:11+00:00,56,08:00:00
30293,westcentralus,2022-07-17T12:45:11+00:00,36,08:00:00
30294,westcentralus,2022-07-17T20:45:11+00:00,67,08:00:00
30295,westcentralus,2022-07-18T04:45:11+00:00,25,08:00:00
30296,westcentralus,2022-07-18T12:45:11+00:00,24,08:00:00
30297,westcentralus,2022-07-18T20:45:11+00:00,17,08:00:00
30298,westcentralus,2022-07-19T04:45:11+00:00,84,08:00:00
30299,westcentralus,2022-07-19T12:45:11+00:00,68,08:00:00
30300,westcentralus,2022-07-19T20:45:11+00:00,61,08:00:00
30301,westcentralus,2022-07-20T04:45:11+00:00,15,08:00:00
30302,westcentralus,2022-07-20T12:45:11+00:00,45,08:00:00
30303,westcentralus,2022-07-20T20:45:11+00:00,80,08:00:00
30304,westcentralus,2022-07-21T04:45:11+00:00,71,08:00:00
30305,westcentralus,2022-07-21T12:45:11+00:00,17,08:00:00
30306,westcentralus,2022-07-21T20:45:11+00:00,63,08:00:00
30307,westcentralus,2022-07-22T04:45:11+00:00,54,08:00:00
30308,westcentralus,2022-07-22T12:45:11+00:00,40,08:00:00
30309,westcentralus,2022-07-22T20:45:11+00:00,3,08:00:00
30310,westcentralus,2022-07-23T04:45:11+00:00,66,08:00:00
30311,westcentralus,2022-07-23T12:45:11+00:00,56,08:00:00
30312,westcentralus,2022-07-23T20:45:11+00:00,81,08:00:00
30313,westcentralus,2022-07-24T04:45:11+00:00,89,08:00:00
30314,westcentralus,2022-07-24T12:45:11+00:00,72,08:00:00
30315,westcentralus,2022-07-24T20:45:11+00:00,1,08:00:00
30316,westcentralus,2022-07-25T04:45:11+00:00,58,08:00:00
30317,westcentralus,2022-07-25T12:45:11+00:00,92,08:00:00
30318,westcentralus,2022-07-25T20:45:11+00:00,64,08:00:00
30319,westcentralus,2022-07-26T04:45:11+00:00,60,08:00:00
30320,westcentralus,2022-07-26T12:45:11+00:00,79,08:00:00
30321,westcentralus,2022-07-26T20:45:11+00:00,85,08:00:00
30322,westcentralus,2022-07-27T04:45:11+00:00,33,08:00:00
30323,westcentralus,2022-07-27T12:45:11+00:00,84,08:00:00
30324,westcentralus,2022-07-27T20:45:11+00:00,90,08:00:00
30325,westcentralus,2022-07-28T04:45:11+00:00,50,08:00:00
30326,westcentralus,2022-07-28T12:45:11+00:00,32,08:00:00
30327,westcentralus,2022-07-28T20:45:11+00:00,44,08:00:00
30328,westcentralus,2022-07-29T04:45:11+00:00,63,08:00:00
30329,westcentralus,2022-07-29T12:45:11+00:00,46,08:00:00
30330,westcentralus,2022-07-29T20:45:11+00:00,95,08:00:00
30331,westcentralus,2022-07-30T04:45:11+00:00,25,08:00:00
30332,westcentralus,2022-07-30T12:45:11+00:00,27,08:00:00
30333,westcentralus,2022-07-30T20:45:11+00:00,99,08:00:00
30334,westcentralus,2022-07-31T04:45:11+00:00,47,08:00:00
30335,westcentralus,2022-07-31T12:45:11+00:00,26,08:00:00
30336,westcentralus,2022-07-31T20:45:11+00:00,56,08:00:00
30337,westcentralus,2022-08-01T04:45:11+00:00,8,08:00:00
30338,westcentralus,2022-08-01T12:45:11+00:00,17,08:00:00
30339,westcentralus,2022-08-01T20:45:11+00:00,59,08:00:00
30340,westcentralus,2022-08-02T04:45:11+00:00,40,08:00:00
30341,westcentralus,2022-08-02T12:45:11+00:00,21,08:00:00
30342,westcentralus,2022-08-02T20:45:11+00:00,63,08:00:00
30343,westcentralus,2022-08-03T04:45:11+00:00,28,08:00:00
30344,westcentralus,2022-08-03T12:45:11+00:00,69,08:00:00
30345,westcentralus,2022-08-03T20:45:11+00:00,60,08:00:00
30346,westcentralus,2022-08-04T04:45:11+00:00,42,08:00:00
30347,westcentralus,2022-08-04T12:45:11+00:00,67,08:00:00
30348,westcentralus,2022-08-04T20:45:11+00:00,63,08:00:00
30349,westcentralus,2022-08-05T04:45:11+00:00,65,08:00:00
30350,westcentralus,2022-08-05T12:45:11+00:00,66,08:00:00
30351,westcentralus,2022-08-05T20:45:11+00:00,32,08:00:00
30352,westcentralus,2022-08-06T04:45:11+00:00,53,08:00:00
30353,westcentralus,2022-08-06T12:45:11+00:00,24,08:00:00
30354,westcentralus,2022-08-06T20:45:11+00:00,89,08:00:00
30355,westcentralus,2022-08-07T04:45:11+00:00,75,08:00:00
30356,westcentralus,2022-08-07T12:45:11+00:00,81,08:00:00
30357,westcentralus,2022-08-07T20:45:11+00:00,60,08:00:00
30358,westcentralus,2022-08-08T04:45:11+00:00,89,08:00:00
30359,westcentralus,2022-08-08T12:45:11+00:00,20,08:00:00
30360,westcentralus,2022-08-08T20:45:11+00:00,85,08:00:00
30361,westcentralus,2022-08-09T04:45:11+00:00,18,08:00:00
30362,westcentralus,2022-08-09T12:45:11+00:00,90,08:00:00
30363,westcentralus,2022-08-09T20:45:11+00:00,93,08:00:00
30364,westcentralus,2022-08-10T04:45:11+00:00,7,08:00:00
30365,westcentralus,2022-08-10T12:45:11+00:00,41,08:00:00
30366,westcentralus,2022-08-10T20:45:11+00:00,28,08:00:00
30367,westcentralus,2022-08-11T04:45:11+00:00,82,08:00:00
30368,westcentralus,2022-08-11T12:45:11+00:00,41,08:00:00
30369,westcentralus,2022-08-11T20:45:11+00:00,46,08:00:00
30370,westcentralus,2022-08-12T04:45:11+00:00,45,08:00:00
30371,westcentralus,2022-08-12T12:45:11+00:00,49,08:00:00
30372,westcentralus,2022-08-12T20:45:11+00:00,74,08:00:00
30373,westcentralus,2022-08-13T04:45:11+00:00,4,08:00:00
30374,westcentralus,2022-08-13T12:45:11+00:00,19,08:00:00
30375,westcentralus,2022-08-13T20:45:11+00:00,58,08:00:00
30376,westcentralus,2022-08-14T04:45:11+00:00,21,08:00:00
30377,westcentralus,2022-08-14T12:45:11+00:00,5,08:00:00
30378,westcentralus,2022-08-14T20:45:11+00:00,15,08:00:00
30379,westcentralus,2022-08-15T04:45:11+00:00,30,08:00:00
30380,westcentralus,2022-08-15T12:45:11+00:00,8,08:00:00
30381,westcentralus,2022-08-15T20:45:11+00:00,64,08:00:00
30382,westcentralus,2022-08-16T04:45:11+00:00,81,08:00:00
30383,westcentralus,2022-08-16T12:45:11+00:00,97,08:00:00
30384,westcentralus,2022-08-16T20:45:11+00:00,80,08:00:00
30385,westcentralus,2022-08-17T04:45:11+00:00,63,08:00:00
30386,westcentralus,2022-08-17T12:45:11+00:00,71,08:00:00
30387,westcentralus,2022-08-17T20:45:11+00:00,2,08:00:00
30388,westcentralus,2022-08-18T04:45:11+00:00,10,08:00:00
30389,westcentralus,2022-08-18T12:45:11+00:00,71,08:00:00
30390,westcentralus,2022-08-18T20:45:11+00:00,44,08:00:00
30391,westcentralus,2022-08-19T04:45:11+00:00,95,08:00:00
30392,westcentralus,2022-08-19T12:45:11+00:00,19,08:00:00
30393,westcentralus,2022-08-19T20:45:11+00:00,96,08:00:00
30394,westcentralus,2022-08-20T04:45:11+00:00,73,08:00:00
30395,westcentralus,2022-08-20T12:45:11+00:00,22,08:00:00
30396,westcentralus,2022-08-20T20:45:11+00:00,30,08:00:00
30397,westcentralus,2022-08-21T04:45:11+00:00,70,08:00:00
30398,westcentralus,2022-08-21T12:45:11+00:00,20,08:00:00
30399,westcentralus,2022-08-21T20:45:11+00:00,28,08:00:00
30400,westcentralus,2022-08-22T04:45:11+00:00,31,08:00:00
30401,westcentralus,2022-08-22T12:45:11+00:00,60,08:00:00
30402,westcentralus,2022-08-22T20:45:11+00:00,25,08:00:00
30403,westcentralus,2022-08-23T04:45:11+00:00,17,08:00:00
30404,westcentralus,2022-08-23T12:45:11+00:00,20,08:00:00
30405,westcentralus,2022-08-23T20:45:11+00:00,17,08:00:00
30406,westcentralus,2022-08-24T04:45:11+00:00,57,08:00:00
30407,westcentralus,2022-08-24T12:45:11+00:00,48,08:00:00
30408,westcentralus,2022-08-24T20:45:11+00:00,5,08:00:00
30409,westcentralus,2022-08-25T04:45:11+00:00,31,08:00:00
30410,westcentralus,2022-08-25T12:45:11+00:00,54,08:00:00
30411,westcentralus,2022-08-25T20:45:11+00:00,75,08:00:00
30412,westcentralus,2022-08-26T04:45:11+00:00,45,08:00:00
30413,westcentralus,2022-08-26T12:45:11+00:00,59,08:00:00
30414,westcentralus,2022-08-26T20:45:11+00:00,12,08:00:00
30415,westcentralus,2022-08-27T04:45:11+00:00,21,08:00:00
30416,westcentralus,2022-08-27T12:45:11+00:00,37,08:00:00
30417,westcentralus,2022-08-27T20:45:11+00:00,92,08:00:00
30418,westcentralus,2022-08-28T04:45:11+00:00,13,08:00:00
30419,westcentralus,2022-08-28T12:45:11+00:00,43,08:00:00
30420,westcentralus,2022-08-28T20:45:11+00:00,69,08:00:00
30421,westcentralus,2022-08-29T04:45:11+00:00,26,08:00:00
30422,westcentralus,2022-08-29T12:45:11+00:00,71,08:00:00
30423,westcentralus,2022-08-29T20:45:11+00:00,69,08:00:00
30424,westcentralus,2022-08-30T04:45:11+00:00,1,08:00:00
30425,westcentralus,2022-08-30T12:45:11+00:00,49,08:00:00
30426,westcentralus,2022-08-30T20:45:11+00:00,30,08:00:00
30427,westcentralus,2022-08-31T04:45:11+00:00,77,08:00:00
30428,westcentralus,2022-08-31T12:45:11+00:00,30,08:00:00
30429,westcentralus,2022-08-31T20:45:11+00:00,97,08:00:00
30430,westcentralus,2022-09-01T04:45:11+00:00,27,08:00:00
30431,westcentralus,2022-09-01T12:45:11+00:00,51,08:00:00
30432,westcentralus,2022-09-01T20:45:11+00:00,85,08:00:00
30433,westcentralus,2022-09-02T04:45:11+00:00,87,08:00:00
30434,westcentralus,2022-09-02T12:45:11+00:00,98,08:00:00
30435,westcentralus,2022-09-02T20:45:11+00:00,47,08:00:00
30436,westcentralus,2022-09-03T04:45:11+00:00,38,08:00:00
30437,westcentralus,2022-09-03T12:45:11+00:00,63,08:00:00
30438,westcentralus,2022-09-03T20:45:11+00:00,77,08:00:00
30439,westcentralus,2022-09-04T04:45:11+00:00,62,08:00:00
30440,westcentralus,2022-09-04T12:45:11+00:00,5,08:00:00
30441,westcentralus,2022-09-04T20:45:11+00:00,22,08:00:00
30442,westcentralus,2022-09-05T04:45:11+00:00,97,08:00:00
30443,westcentralus,2022-09-05T12:45:11+00:00,79,08:00:00
30444,westcentralus,2022-09-05T20:45:11+00:00,17,08:00:00
30445,westcentralus,2022-09-06T04:45:11+00:00,69,08:00:00
30446,westcentralus,2022-09-06T12:45:11+00:00,50,08:00:00
30447,westcentralus,2022-09-06T20:45:11+00:00,59,08:00:00
30448,westcentralus,2022-09-07T04:45:11+00:00,83,08:00:00
30449,westcentralus,2022-09-07T12:45:11+00:00,52,08:00:00
30450,westcentralus,2022-09-07T20:45:11+00:00,85,08:00:00
30451,westcentralus,2022-09-08T04:45:11+00:00,38,08:00:00
30452,westcentralus,2022-09-08T12:45:11+00:00,56,08:00:00
30453,westcentralus,2022-09-08T20:45:11+00:00,76,08:00:00
30454,westcentralus,2022-09-09T04:45:11+00:00,58,08:00:00
30455,westcentralus,2022-09-09T12:45:11+00:00,5,08:00:00
30456,westcentralus,2022-09-09T20:45:11+00:00,88,08:00:00
30457,westcentralus,2022-09-10T04:45:11+00:00,56,08:00:00
30458,westcentralus,2022-09-10T12:45:11+00:00,16,08:00:00
30459,westcentralus,2022-09-10T20:45:11+00:00,71,08:00:00
30460,westcentralus,2022-09-11T04:45:11+00:00,86,08:00:00
30461,westcentralus,2022-09-11T12:45:11+00:00,79,08:00:00
30462,westcentralus,2022-09-11T20:45:11+00:00,17,08:00:00
30463,westcentralus,2022-09-12T04:45:11+00:00,7,08:00:00
30464,westcentralus,2022-09-12T12:45:11+00:00,4,08:00:00
30465,westcentralus,2022-09-12T20:45:11+00:00,2,08:00:00
30466,westcentralus,2022-09-13T04:45:11+00:00,90,08:00:00
30467,westcentralus,2022-09-13T12:45:11+00:00,58,08:00:00
30468,westcentralus,2022-09-13T20:45:11+00:00,60,08:00:00
30469,westcentralus,2022-09-14T04:45:11+00:00,64,08:00:00
30470,westcentralus,2022-09-14T12:45:11+00:00,82,08:00:00
30471,westcentralus,2022-09-14T20:45:11+00:00,74,08:00:00
30472,westcentralus,2022-09-15T04:45:11+00:00,15,08:00:00
30473,westcentralus,2022-09-15T12:45:11+00:00,50,08:00:00
30474,westcentralus,2022-09-15T20:45:11+00:00,37,08:00:00
30475,westcentralus,2022-09-16T04:45:11+00:00,46,08:00:00
30476,westcentralus,2022-09-16T12:45:11+00:00,28,08:00:00
30477,westcentralus,2022-09-16T20:45:11+00:00,92,08:00:00
30478,westcentralus,2022-09-17T04:45:11+00:00,52,08:00:00
30479,westcentralus,2022-09-17T12:45:11+00:00,31,08:00:00
30480,westcentralus,2022-09-17T20:45:11+00:00,99,08:00:00
30481,westcentralus,2022-09-18T04:45:11+00:00,70,08:00:00
30482,westcentralus,2022-09-18T12:45:11+00:00,93,08:00:00
30483,westcentralus,2022-09-18T20:45:11+00:00,78,08:00:00
30484,westcentralus,2022-09-19T04:45:11+00:00,12,08:00:00
30485,westcentralus,2022-09-19T12:45:11+00:00,88,08:00:00
30486,westcentralus,2022-09-19T20:45:11+00:00,94,08:00:00
30487,westcentralus,2022-09-20T04:45:11+00:00,8,08:00:00
30488,westcentralus,2022-09-20T12:45:11+00:00,28,08:00:00
30489,westcentralus,2022-09-20T20:45:11+00:00,92,08:00:00
30490,westcentralus,2022-09-21T04:45:11+00:00,59,08:00:00
30491,westcentralus,2022-09-21T12:45:11+00:00,82,08:00:00
30492,westcentralus,2022-09-21T20:45:11+00:00,46,08:00:00
30493,westcentralus,2022-09-22T04:45:11+00:00,5,08:00:00
30494,westcentralus,2022-09-22T12:45:11+00:00,76,08:00:00
30495,westcentralus,2022-09-22T20:45:11+00:00,25,08:00:00
30496,westcentralus,2022-09-23T04:45:11+00:00,5,08:00:00
30497,westcentralus,2022-09-23T12:45:11+00:00,90,08:00:00
30498,westcentralus,2022-09-23T20:45:11+00:00,75,08:00:00
30499,westcentralus,2022-09-24T04:45:11+00:00,14,08:00:00
30500,westcentralus,2022-09-24T12:45:11+00:00,78,08:00:00
30501,westcentralus,2022-09-24T20:45:11+00:00,92,08:00:00
30502,westcentralus,2022-09-25T04:45:11+00:00,99,08:00:00
30503,westcentralus,2022-09-25T12:45:11+00:00,19,08:00:00
30504,westcentralus,2022-09-25T20:45:11+00:00,70,08:00:00
30505,westcentralus,2022-09-26T04:45:11+00:00,10,08:00:00
30506,westcentralus,2022-09-26T12:45:11+00:00,23,08:00:00
30507,westcentralus,2022-09-26T20:45:11+00:00,5,08:00:00
30508,westcentralus,2022-09-27T04:45:11+00:00,38,08:00:00
30509,westcentralus,2022-09-27T12:45:11+00:00,11,08:00:00
30510,westcentralus,2022-09-27T20:45:11+00:00,77,08:00:00
30511,westcentralus,2022-09-28T04:45:11+00:00,96,08:00:00
30512,westcentralus,2022-09-28T12:45:11+00:00,3,08:00:00
30513,westcentralus,2022-09-28T20:45:11+00:00,84,08:00:00
30514,westcentralus,2022-09-29T04:45:11+00:00,71,08:00:00
30515,westcentralus,2022-09-29T12:45:11+00:00,16,08:00:00
30516,westcentralus,2022-09-29T20:45:11+00:00,86,08:00:00
30517,westcentralus,2022-09-30T04:45:11+00:00,39,08:00:00
30518,westcentralus,2022-09-30T12:45:11+00:00,95,08:00:00
30519,westcentralus,2022-09-30T20:45:11+00:00,15,08:00:00
30520,westcentralus,2022-10-01T04:45:11+00:00,8,08:00:00
30521,westcentralus,2022-10-01T12:45:11+00:00,81,08:00:00
30522,westcentralus,2022-10-01T20:45:11+00:00,29,08:00:00
30523,westcentralus,2022-10-02T04:45:11+00:00,68,08:00:00
30524,westcentralus,2022-10-02T12:45:11+00:00,5,08:00:00
30525,westcentralus,2022-10-02T20:45:11+00:00,99,08:00:00
30526,westcentralus,2022-10-03T04:45:11+00:00,27,08:00:00
30527,westcentralus,2022-10-03T12:45:11+00:00,9,08:00:00
30528,westcentralus,2022-10-03T20:45:11+00:00,74,08:00:00
30529,westcentralus,2022-10-04T04:45:11+00:00,11,08:00:00
30530,westcentralus,2022-10-04T12:45:11+00:00,41,08:00:00
30531,westcentralus,2022-10-04T20:45:11+00:00,38,08:00:00
30532,westcentralus,2022-10-05T04:45:11+00:00,16,08:00:00
30533,westcentralus,2022-10-05T12:45:11+00:00,37,08:00:00
30534,westcentralus,2022-10-05T20:45:11+00:00,53,08:00:00
30535,westcentralus,2022-10-06T04:45:11+00:00,7,08:00:00
30536,westcentralus,2022-10-06T12:45:11+00:00,71,08:00:00
30537,westcentralus,2022-10-06T20:45:11+00:00,74,08:00:00
30538,westcentralus,2022-10-07T04:45:11+00:00,7,08:00:00
30539,westcentralus,2022-10-07T12:45:11+00:00,1,08:00:00
30540,westcentralus,2022-10-07T20:45:11+00:00,64,08:00:00
30541,westcentralus,2022-10-08T04:45:11+00:00,89,08:00:00
30542,westcentralus,2022-10-08T12:45:11+00:00,69,08:00:00
30543,westcentralus,2022-10-08T20:45:11+00:00,17,08:00:00
30544,westcentralus,2022-10-09T04:45:11+00:00,15,08:00:00
30545,westcentralus,2022-10-09T12:45:11+00:00,62,08:00:00
30546,westcentralus,2022-10-09T20:45:11+00:00,78,08:00:00
30547,westcentralus,2022-10-10T04:45:11+00:00,61,08:00:00
30548,westcentralus,2022-10-10T12:45:11+00:00,34,08:00:00
30549,westcentralus,2022-10-10T20:45:11+00:00,59,08:00:00
30550,westcentralus,2022-10-11T04:45:11+00:00,39,08:00:00
30551,westcentralus,2022-10-11T12:45:11+00:00,65,08:00:00
30552,westcentralus,2022-10-11T20:45:11+00:00,94,08:00:00
30553,westcentralus,2022-10-12T04:45:11+00:00,59,08:00:00
30554,westcentralus,2022-10-12T12:45:11+00:00,6,08:00:00
30555,westcentralus,2022-10-12T20:45:11+00:00,97,08:00:00
30556,westcentralus,2022-10-13T04:45:11+00:00,62,08:00:00
30557,westcentralus,2022-10-13T12:45:11+00:00,30,08:00:00
30558,westcentralus,2022-10-13T20:45:11+00:00,13,08:00:00
30559,westcentralus,2022-10-14T04:45:11+00:00,70,08:00:00
30560,westcentralus,2022-10-14T12:45:11+00:00,83,08:00:00
30561,westcentralus,2022-10-14T20:45:11+00:00,14,08:00:00
30562,westcentralus,2022-10-15T04:45:11+00:00,30,08:00:00
30563,westcentralus,2022-10-15T12:45:11+00:00,26,08:00:00
30564,westcentralus,2022-10-15T20:45:11+00:00,69,08:00:00
30565,westcentralus,2022-10-16T04:45:11+00:00,38,08:00:00
30566,westcentralus,2022-10-16T12:45:11+00:00,79,08:00:00
30567,westcentralus,2022-10-16T20:45:11+00:00,65,08:00:00
30568,westcentralus,2022-10-17T04:45:11+00:00,31,08:00:00
30569,westcentralus,2022-10-17T12:45:11+00:00,64,08:00:00
30570,westcentralus,2022-10-17T20:45:11+00:00,44,08:00:00
30571,westcentralus,2022-10-18T04:45:11+00:00,11,08:00:00
30572,westcentralus,2022-10-18T12:45:11+00:00,31,08:00:00
30573,westcentralus,2022-10-18T20:45:11+00:00,93,08:00:00
30574,westcentralus,2022-10-19T04:45:11+00:00,50,08:00:00
30575,westcentralus,2022-10-19T12:45:11+00:00,18,08:00:00
30576,westcentralus,2022-10-19T20:45:11+00:00,12,08:00:00
30577,westcentralus,2022-10-20T04:45:11+00:00,11,08:00:00
30578,westcentralus,2022-10-20T12:45:11+00:00,52,08:00:00
30579,westcentralus,2022-10-20T20:45:11+00:00,42,08:00:00
30580,westcentralus,2022-10-21T04:45:11+00:00,21,08:00:00
30581,westcentralus,2022-10-21T12:45:11+00:00,65,08:00:00
30582,westcentralus,2022-10-21T20:45:11+00:00,75,08:00:00
30583,westcentralus,2022-10-22T04:45:11+00:00,15,08:00:00
30584,westcentralus,2022-10-22T12:45:11+00:00,72,08:00:00
30585,westcentralus,2022-10-22T20:45:11+00:00,76,08:00:00
30586,westcentralus,2022-10-23T04:45:11+00:00,43,08:00:00
30587,westcentralus,2022-10-23T12:45:11+00:00,56,08:00:00
30588,westcentralus,2022-10-23T20:45:11+00:00,31,08:00:00
30589,westcentralus,2022-10-24T04:45:11+00:00,56,08:00:00
30590,westcentralus,2022-10-24T12:45:11+00:00,44,08:00:00
30591,westcentralus,2022-10-24T20:45:11+00:00,40,08:00:00
30592,westcentralus,2022-10-25T04:45:11+00:00,61,08:00:00
30593,westcentralus,2022-10-25T12:45:11+00:00,37,08:00:00
30594,westcentralus,2022-10-25T20:45:11+00:00,17,08:00:00
30595,westcentralus,2022-10-26T04:45:11+00:00,50,08:00:00
30596,westcentralus,2022-10-26T12:45:11+00:00,58,08:00:00
30597,westcentralus,2022-10-26T20:45:11+00:00,42,08:00:00
30598,westcentralus,2022-10-27T04:45:11+00:00,47,08:00:00
30599,westcentralus,2022-10-27T12:45:11+00:00,76,08:00:00
30600,westcentralus,2022-10-27T20:45:11+00:00,82,08:00:00
30601,westcentralus,2022-10-28T04:45:11+00:00,12,08:00:00
30602,westcentralus,2022-10-28T12:45:11+00:00,30,08:00:00
30603,westcentralus,2022-10-28T20:45:11+00:00,69,08:00:00
30604,westcentralus,2022-10-29T04:45:11+00:00,14,08:00:00
30605,westcentralus,2022-10-29T12:45:11+00:00,28,08:00:00
30606,westcentralus,2022-10-29T20:45:11+00:00,33,08:00:00
30607,westcentralus,2022-10-30T04:45:11+00:00,0,08:00:00
30608,westcentralus,2022-10-30T12:45:11+00:00,9,08:00:00
30609,westcentralus,2022-10-30T20:45:11+00:00,87,08:00:00
30610,westcentralus,2022-10-31T04:45:11+00:00,84,08:00:00
30611,westcentralus,2022-10-31T12:45:11+00:00,50,08:00:00
30612,westcentralus,2022-10-31T20:45:11+00:00,77,08:00:00
30613,westcentralus,2022-11-01T04:45:11+00:00,70,08:00:00
30614,westcentralus,2022-11-01T12:45:11+00:00,49,08:00:00
30615,westcentralus,2022-11-01T20:45:11+00:00,17,08:00:00
30616,westcentralus,2022-11-02T04:45:11+00:00,39,08:00:00
30617,westcentralus,2022-11-02T12:45:11+00:00,15,08:00:00
30618,westcentralus,2022-11-02T20:45:11+00:00,54,08:00:00
30619,westcentralus,2022-11-03T04:45:11+00:00,93,08:00:00
30620,westcentralus,2022-11-03T12:45:11+00:00,95,08:00:00
30621,westcentralus,2022-11-03T20:45:11+00:00,22,08:00:00
30622,westcentralus,2022-11-04T04:45:11+00:00,34,08:00:00
30623,westcentralus,2022-11-04T12:45:11+00:00,75,08:00:00
30624,westcentralus,2022-11-04T20:45:11+00:00,20,08:00:00
30625,westcentralus,2022-11-05T04:45:11+00:00,4,08:00:00
30626,westcentralus,2022-11-05T12:45:11+00:00,50,08:00:00
30627,westcentralus,2022-11-05T20:45:11+00:00,94,08:00:00
30628,westcentralus,2022-11-06T04:45:11+00:00,75,08:00:00
30629,westcentralus,2022-11-06T12:45:11+00:00,0,08:00:00
30630,westcentralus,2022-11-06T20:45:11+00:00,60,08:00:00
30631,westcentralus,2022-11-07T04:45:11+00:00,69,08:00:00
30632,westcentralus,2022-11-07T12:45:11+00:00,64,08:00:00
30633,westcentralus,2022-11-07T20:45:11+00:00,76,08:00:00
30634,westcentralus,2022-11-08T04:45:11+00:00,59,08:00:00
30635,westcentralus,2022-11-08T12:45:11+00:00,8,08:00:00
30636,westcentralus,2022-11-08T20:45:11+00:00,35,08:00:00
30637,westcentralus,2022-11-09T04:45:11+00:00,5,08:00:00
30638,westcentralus,2022-11-09T12:45:11+00:00,0,08:00:00
30639,westcentralus,2022-11-09T20:45:11+00:00,43,08:00:00
30640,westcentralus,2022-11-10T04:45:11+00:00,42,08:00:00
30641,westcentralus,2022-11-10T12:45:11+00:00,42,08:00:00
30642,westcentralus,2022-11-10T20:45:11+00:00,47,08:00:00
30643,westcentralus,2022-11-11T04:45:11+00:00,43,08:00:00
30644,westcentralus,2022-11-11T12:45:11+00:00,71,08:00:00
30645,westcentralus,2022-11-11T20:45:11+00:00,93,08:00:00
30646,westcentralus,2022-11-12T04:45:11+00:00,63,08:00:00
30647,westcentralus,2022-11-12T12:45:11+00:00,90,08:00:00
30648,westcentralus,2022-11-12T20:45:11+00:00,88,08:00:00
30649,westcentralus,2022-11-13T04:45:11+00:00,99,08:00:00
30650,westcentralus,2022-11-13T12:45:11+00:00,10,08:00:00
30651,westcentralus,2022-11-13T20:45:11+00:00,42,08:00:00
30652,westcentralus,2022-11-14T04:45:11+00:00,87,08:00:00
30653,westcentralus,2022-11-14T12:45:11+00:00,53,08:00:00
30654,westcentralus,2022-11-14T20:45:11+00:00,81,08:00:00
30655,westcentralus,2022-11-15T04:45:11+00:00,60,08:00:00
30656,westcentralus,2022-11-15T12:45:11+00:00,78,08:00:00
